country,tag,count
IRL,ruby-on-rails,2292
IRL,rust,44
IRL,sass,54
IRL,scala,758
IRL,scheme,21
IRL,silverlight,192
IRL,smalltalk,2
IRL,sql,3758
IRL,sql-server,1952
IRL,sqlite,341
IRL,svg,160
IRL,swift,595
IRL,tcl,93
IRL,tsql,479
IRL,typescript,195
IRL,vb.net,806
IRL,vb6,113
IRL,vba,1236
IRL,vbscript,157
IRL,winapi,137
IRL,wolfram-mathematica,81
IRL,wpf,692
IRL,xaml,220
IRL,xml,1173
IRL,xna,35
IRL,xpath,216
IRL,xslt,112
ISR,actionscript-3,451
ISR,android,15645
ISR,angularjs,4606
ISR,apache-spark,527
ISR,asp.net,4847
ISR,assembly,351
ISR,awk,84
ISR,bash,996
ISR,blackberry,121
ISR,c,5873
ISR,c#,24988
ISR,c++,9674
ISR,cassandra,107
ISR,clojure,69
ISR,cocoa,248
ISR,coffeescript,95
ISR,common-lisp,7
ISR,crystal-reports,39
ISR,css,7440
ISR,cuda,49
ISR,cython,33
ISR,d,31
ISR,d3.js,89
ISR,dart,48
ISR,delphi,190
ISR,django,1942
ISR,elisp,18
ISR,erlang,99
ISR,f#,177
ISR,flash,503
ISR,flex,410
ISR,fortran,28
ISR,go,151
ISR,grails,108
ISR,groovy,179
ISR,gruntjs,148
ISR,haskell,262
ISR,html,9889
ISR,ios,6919
ISR,iphone,3177
ISR,java,27506
ISR,javascript,21628
ISR,jquery,12169
ISR,json,2534
ISR,julia-lang,3
ISR,jython,18
ISR,latex,41
ISR,lisp,28
ISR,lua,70
ISR,magento,216
ISR,mapreduce,282
ISR,matlab,2068
ISR,mongodb,1069
ISR,mono,116
ISR,ms-access,370
ISR,mysql,5800
ISR,node.js,2480
ISR,nosql,252
ISR,objective-c,3871
ISR,opencv,548
ISR,opengl,247
ISR,pascal,37
ISR,perl,526
ISR,php,10853
ISR,postgresql,668
ISR,postscript,3
ISR,powershell,1609
ISR,python,9517
ISR,qt,446
ISR,r,1966
ISR,redis,166
ISR,ruby,2217
ISR,ruby-on-rails,2263
ISR,rust,11
ISR,sass,91
ISR,scala,1513
ISR,scheme,52
ISR,silverlight,340
ISR,smalltalk,8
ISR,sql,6195
ISR,sql-server,2704
ISR,sqlite,532
ISR,svg,188
ISR,swift,908
ISR,tcl,90
ISR,tsql,624
ISR,typescript,623
ISR,vb.net,1017
ISR,vb6,74
ISR,vba,245
ISR,vbscript,257
ISR,winapi,574
ISR,wolfram-mathematica,14
ISR,wpf,3404
ISR,xaml,856
ISR,xml,1609
ISR,xna,80
ISR,xpath,168
ISR,xslt,112
IND,actionscript-3,3772
IND,android,303509
IND,angularjs,42331
IND,apache-spark,2236
IND,asp.net,68547
IND,assembly,763
IND,awk,3893
IND,bash,11053
IND,blackberry,3594
IND,c,39918
IND,c#,137274
IND,c++,41895
IND,cassandra,1714
IND,clojure,473
IND,cobol,83
IND,cocoa,3540
IND,coffeescript,460
IND,common-lisp,109
IND,crystal-reports,1605
IND,css,94580
IND,cuda,307
IND,cython,48
IND,d,14
IND,d3.js,2126
IND,dart,103
IND,delphi,818
IND,django,15435
IND,elisp,98
IND,erlang,415
IND,f#,106
IND,flash,2994
IND,flex,3778
IND,fortran,113
IND,go,958
IND,grails,3733
IND,groovy,1681
IND,gruntjs,655
IND,haskell,1198
IND,html,144708
IND,ios,118419
IND,iphone,76853
IND,java,241104
IND,javascript,246478
IND,jquery,198959
IND,json,36843
IND,julia-lang,24
IND,jython,144
IND,latex,112
IND,lisp,180
IND,lua,927
IND,magento,12563
IND,mapreduce,2671
IND,matlab,3768
IND,mongodb,10282
IND,mono,377
IND,ms-access,2024
IND,mysql,88463
IND,node.js,17079
IND,nosql,1051
IND,objective-c,72516
IND,opencv,3598
IND,opengl,662
IND,pascal,42
IND,perl,6101
IND,php,198379
IND,postgresql,6111
IND,postscript,30
IND,powershell,2285
IND,python,63033
IND,qt,3200
IND,r,7879
IND,redis,1212
IND,ruby,23339
IND,ruby-on-rails,37061
IND,rust,76
IND,sass,601
IND,scala,3678
IND,scheme,223
IND,silverlight,2936
IND,smalltalk,71
IND,sql,63772
IND,sql-server,31914
IND,sqlite,11055
IND,svg,1678
IND,swift,16392
IND,tcl,758
IND,tsql,5800
IND,typescript,1129
IND,vb.net,10849
IND,vb6,911
IND,vba,4667
IND,vbscript,1075
IND,winapi,1612
IND,wolfram-mathematica,26
IND,wpf,16950
IND,xaml,6071
IND,xml,22025
IND,xna,174
IND,xpath,2531
IND,xslt,2068
IRQ,actionscript-3,1
IRQ,android,79
IRQ,angularjs,5
IRQ,asp.net,74
IRQ,assembly,2
IRQ,bash,2
IRQ,c,4
IRQ,c#,240
IRQ,c++,16
IRQ,clojure,2
IRQ,cocoa,1
IRQ,coffeescript,1
IRQ,common-lisp,1
IRQ,crystal-reports,4
IRQ,css,122
IRQ,d3.js,1
IRQ,django,2
IRQ,flash,1
IRQ,html,180
IRQ,ios,51
IRQ,iphone,22
IRQ,java,65
IRQ,javascript,232
IRQ,jquery,133
IRQ,json,17
IRQ,latex,1
IRQ,lisp,1
IRQ,lua,1
IRQ,magento,1
IRQ,matlab,11
IRQ,mongodb,1
IRQ,mono,2
IRQ,ms-access,23
IRQ,mysql,46
IRQ,node.js,10
IRQ,objective-c,21
IRQ,opencv,3
IRQ,opengl,1
IRQ,php,168
IRQ,postgresql,2
IRQ,python,36
IRQ,qt,5
IRQ,r,17
IRQ,redis,1
IRQ,ruby,2
IRQ,sql,53
IRQ,sql-server,46
IRQ,sqlite,3
IRQ,swift,20
IRQ,tsql,2
IRQ,vb.net,39
IRQ,vba,5
IRQ,wpf,8
IRQ,xaml,1
IRQ,xml,8
IRN,actionscript-3,130
IRN,android,9999
IRN,angularjs,1176
IRN,apache-spark,49
IRN,asp.net,5145
IRN,assembly,140
IRN,awk,32
IRN,bash,224
IRN,blackberry,4
IRN,c,990
IRN,c#,16997
IRN,c++,4209
IRN,cassandra,46
IRN,clojure,7
IRN,cobol,1
IRN,cocoa,41
IRN,coffeescript,14
IRN,common-lisp,4
IRN,crystal-reports,133
IRN,css,5340
IRN,cuda,37
IRN,cython,3
IRN,d3.js,36
IRN,dart,5
IRN,delphi,614
IRN,django,975
IRN,elisp,6
IRN,erlang,64
IRN,f#,32
IRN,flash,136
IRN,flex,25
IRN,fortran,13
IRN,go,52
IRN,grails,16
IRN,groovy,20
IRN,gruntjs,25
IRN,haskell,19
IRN,html,6938
IRN,ios,929
IRN,iphone,248
IRN,java,6693
IRN,javascript,9767
IRN,jquery,10086
IRN,json,1229
IRN,julia-lang,120
IRN,jython,2
IRN,latex,10
IRN,lisp,10
IRN,lua,27
IRN,magento,111
IRN,mapreduce,28
IRN,matlab,753
IRN,mongodb,436
IRN,mono,39
IRN,ms-access,146
IRN,mysql,3437
IRN,node.js,527
IRN,nosql,51
IRN,objective-c,497
IRN,opencv,213
IRN,opengl,104
IRN,pascal,16
IRN,perl,58
IRN,php,9953
IRN,postgresql,194
IRN,postscript,1
IRN,powershell,38
IRN,python,2901
IRN,qt,1312
IRN,r,258
IRN,redis,50
IRN,ruby,178
IRN,ruby-on-rails,304
IRN,rust,4
IRN,sass,58
IRN,scala,106
IRN,scheme,1
IRN,silverlight,255
IRN,sql,3216
IRN,sql-server,2643
IRN,sqlite,525
IRN,svg,92
IRN,swift,292
IRN,tcl,17
IRN,tsql,519
IRN,typescript,58
IRN,vb.net,821
IRN,vb6,72
IRN,vba,60
IRN,vbscript,19
IRN,winapi,133
IRN,wolfram-mathematica,6
IRN,wpf,1678
IRN,xaml,388
IRN,xml,812
IRN,xna,13
IRN,xpath,49
IRN,xslt,35
ISL,actionscript-3,43
ISL,android,318
ISL,angularjs,166
ISL,apache-spark,1
ISL,asp.net,180
ISL,awk,5
ISL,bash,24
ISL,c,55
ISL,c#,601
ISL,c++,104
ISL,cassandra,2
ISL,clojure,5
ISL,cocoa,16
ISL,coffeescript,9
ISL,css,351
ISL,cuda,2
ISL,cython,1
ISL,d3.js,12
ISL,delphi,9
ISL,django,248
ISL,elisp,2
ISL,erlang,28
ISL,flash,37
ISL,flex,22
ISL,go,11
ISL,grails,8
ISL,groovy,6
ISL,gruntjs,6
ISL,haskell,3
ISL,html,476
ISL,ios,209
ISL,iphone,97
ISL,java,402
ISL,javascript,1000
ISL,jquery,633
ISL,json,98
ISL,julia-lang,1
ISL,latex,9
ISL,lisp,1
ISL,lua,2
ISL,magento,1
ISL,matlab,22
ISL,mongodb,24
ISL,mono,6
ISL,ms-access,12
ISL,mysql,283
ISL,node.js,108
ISL,nosql,6
ISL,objective-c,155
ISL,opencv,2
ISL,opengl,6
ISL,perl,27
ISL,php,833
ISL,postgresql,44
ISL,powershell,34
ISL,python,394
ISL,qt,18
ISL,r,81
ISL,redis,4
ISL,ruby,120
ISL,ruby-on-rails,257
ISL,sass,6
ISL,scala,4
ISL,scheme,2
ISL,silverlight,13
ISL,sql,234
ISL,sql-server,120
ISL,sqlite,20
ISL,svg,12
ISL,swift,30
ISL,tsql,30
ISL,typescript,5
ISL,vb.net,47
ISL,vba,6
ISL,vbscript,7
ISL,winapi,4
ISL,wolfram-mathematica,1
ISL,wpf,107
ISL,xaml,31
ISL,xml,90
ISL,xna,1
ISL,xpath,11
ISL,xslt,4
ITA,actionscript-3,402
ITA,android,17228
ITA,angularjs,3655
ITA,apache-spark,244
ITA,asp.net,4099
ITA,assembly,422
ITA,awk,290
ITA,bash,1315
ITA,blackberry,50
ITA,c,6429
ITA,c#,18775
ITA,c++,13786
ITA,cassandra,185
ITA,clojure,83
ITA,cobol,5
ITA,cocoa,775
ITA,coffeescript,112
ITA,common-lisp,149
ITA,crystal-reports,157
ITA,css,8902
ITA,cuda,174
ITA,cython,39
ITA,d,21
ITA,d3.js,223
ITA,dart,105
ITA,delphi,845
ITA,django,1656
ITA,elisp,30
ITA,erlang,49
ITA,f#,101
ITA,flash,388
ITA,flex,303
ITA,fortran,79
ITA,go,212
ITA,grails,419
ITA,groovy,172
ITA,gruntjs,173
ITA,haskell,516
ITA,html,11869
ITA,ios,9651
ITA,iphone,4568
ITA,java,21904
ITA,javascript,23806
ITA,jquery,16580
ITA,json,3519
ITA,julia-lang,8
ITA,jython,20
ITA,latex,163
ITA,lisp,176
ITA,lua,203
ITA,magento,487
ITA,mapreduce,61
ITA,matlab,1009
ITA,mongodb,943
ITA,mono,155
ITA,ms-access,320
ITA,mysql,10233
ITA,node.js,1870
ITA,nosql,195
ITA,objective-c,6404
ITA,opencv,1176
ITA,opengl,513
ITA,pascal,13
ITA,perl,830
ITA,php,23341
ITA,postgresql,833
ITA,postscript,4
ITA,powershell,294
ITA,python,10072
ITA,qt,1466
ITA,r,1771
ITA,redis,167
ITA,ruby,3385
ITA,ruby-on-rails,4135
ITA,rust,91
ITA,sass,180
ITA,scala,1139
ITA,scheme,91
ITA,silverlight,266
ITA,smalltalk,29
ITA,sql,6850
ITA,sql-server,2524
ITA,sqlite,922
ITA,svg,313
ITA,swift,3091
ITA,tcl,51
ITA,tsql,530
ITA,typescript,144
ITA,vb.net,1563
ITA,vb6,152
ITA,vba,328
ITA,vbscript,90
ITA,winapi,445
ITA,wolfram-mathematica,18
ITA,wpf,1897
ITA,xaml,706
ITA,xml,2808
ITA,xna,248
ITA,xpath,408
ITA,xslt,556
JAM,actionscript-3,4
JAM,android,119
JAM,angularjs,11
JAM,asp.net,60
JAM,assembly,3
JAM,bash,4
JAM,blackberry,1
JAM,c,34
JAM,c#,210
JAM,c++,42
JAM,coffeescript,18
JAM,crystal-reports,4
JAM,css,153
JAM,cuda,2
JAM,cython,1
JAM,dart,7
JAM,django,8
JAM,f#,6
JAM,flash,2
JAM,go,4
JAM,grails,6
JAM,groovy,2
JAM,html,109
JAM,ios,7
JAM,iphone,2
JAM,java,103
JAM,javascript,233
JAM,jquery,225
JAM,json,24
JAM,lisp,1
JAM,magento,2
JAM,mapreduce,1
JAM,mongodb,10
JAM,mono,2
JAM,ms-access,32
JAM,mysql,43
JAM,node.js,15
JAM,objective-c,6
JAM,opengl,3
JAM,pascal,4
JAM,perl,1
JAM,php,119
JAM,postgresql,28
JAM,powershell,1
JAM,python,24
JAM,qt,4
JAM,redis,2
JAM,ruby,149
JAM,ruby-on-rails,640
JAM,rust,1
JAM,sass,4
JAM,scala,4
JAM,scheme,2
JAM,silverlight,94
JAM,sql,46
JAM,sql-server,21
JAM,sqlite,11
JAM,swift,1
JAM,tsql,10
JAM,typescript,7
JAM,vb.net,7
JAM,vb6,2
JAM,vba,6
JAM,winapi,25
JAM,wpf,18
JAM,xaml,9
JAM,xml,12
JAM,xna,6
JAM,xpath,1
JAM,xslt,5
JOR,actionscript-3,44
JOR,android,2628
JOR,angularjs,133
JOR,apache-spark,1
JOR,asp.net,518
JOR,assembly,9
JOR,awk,3
JOR,bash,17
JOR,blackberry,8
JOR,c,75
JOR,c#,1450
JOR,c++,238
JOR,cassandra,2
JOR,cocoa,15
JOR,common-lisp,2
JOR,crystal-reports,64
JOR,css,536
JOR,cython,1
JOR,d,2
JOR,d3.js,1
JOR,delphi,6
JOR,django,47
JOR,elisp,1
JOR,flash,33
JOR,flex,16
JOR,go,4
JOR,grails,13
JOR,groovy,6
JOR,gruntjs,4
JOR,haskell,5
JOR,html,671
JOR,ios,1406
JOR,iphone,853
JOR,java,1344
JOR,javascript,1058
JOR,jquery,731
JOR,json,195
JOR,latex,1
JOR,lisp,2
JOR,lua,15
JOR,magento,10
JOR,mapreduce,1
JOR,matlab,4
JOR,mongodb,34
JOR,mono,1
JOR,ms-access,18
JOR,mysql,382
JOR,node.js,91
JOR,nosql,3
JOR,objective-c,774
JOR,opencv,13
JOR,opengl,29
JOR,perl,15
JOR,php,933
JOR,postgresql,15
JOR,powershell,3
JOR,python,153
JOR,qt,47
JOR,r,3
JOR,redis,9
JOR,ruby,73
JOR,ruby-on-rails,201
JOR,sass,10
JOR,scala,4
JOR,scheme,1
JOR,silverlight,42
JOR,sql,241
JOR,sql-server,159
JOR,sqlite,92
JOR,svg,5
JOR,swift,229
JOR,tcl,4
JOR,tsql,23
JOR,typescript,10
JOR,vb.net,152
JOR,vb6,3
JOR,vba,4
JOR,vbscript,12
JOR,winapi,20
JOR,wpf,46
JOR,xaml,35
JOR,xml,161
JOR,xna,4
JOR,xpath,8
JOR,xslt,8
JPN,actionscript-3,473
JPN,android,5847
JPN,angularjs,833
JPN,apache-spark,66
JPN,asp.net,513
JPN,assembly,82
JPN,awk,60
JPN,bash,405
JPN,blackberry,52
JPN,c,3857
JPN,c#,3539
JPN,c++,5712
JPN,cassandra,73
JPN,clojure,273
JPN,cobol,3
JPN,cocoa,480
JPN,coffeescript,139
JPN,common-lisp,22
JPN,crystal-reports,5
JPN,css,1393
JPN,cuda,52
JPN,cython,32
JPN,d,13
JPN,d3.js,131
JPN,dart,26
JPN,delphi,26
JPN,django,450
JPN,elisp,51
JPN,erlang,182
JPN,f#,75
JPN,flash,469
JPN,flex,179
JPN,fortran,24
JPN,go,312
JPN,grails,42
JPN,groovy,67
JPN,gruntjs,36
JPN,haskell,202
JPN,html,2083
JPN,ios,4402
JPN,iphone,2331
JPN,java,5554
JPN,javascript,5648
JPN,jquery,2630
JPN,json,834
JPN,julia-lang,10
JPN,jython,6
JPN,latex,39
JPN,lisp,42
JPN,lua,68
JPN,magento,26
JPN,mapreduce,13
JPN,matlab,172
JPN,mongodb,228
JPN,mono,43
JPN,ms-access,51
JPN,mysql,1660
JPN,node.js,663
JPN,nosql,36
JPN,objective-c,2498
JPN,opencv,446
JPN,opengl,146
JPN,pascal,6
JPN,perl,334
JPN,php,4109
JPN,postgresql,227
JPN,postscript,2
JPN,powershell,107
JPN,python,4426
JPN,qt,224
JPN,r,885
JPN,redis,66
JPN,ruby,5455
JPN,ruby-on-rails,2483
JPN,rust,18
JPN,sass,47
JPN,scala,439
JPN,scheme,38
JPN,silverlight,64
JPN,smalltalk,5
JPN,sql,1132
JPN,sql-server,339
JPN,sqlite,301
JPN,svg,155
JPN,swift,1606
JPN,tcl,5
JPN,tsql,104
JPN,typescript,64
JPN,vb.net,244
JPN,vb6,17
JPN,vba,248
JPN,vbscript,40
JPN,winapi,103
JPN,wolfram-mathematica,3
JPN,wpf,313
JPN,xaml,102
JPN,xml,1104
JPN,xna,19
JPN,xpath,378
JPN,xslt,679
KEN,actionscript-3,8
KEN,android,830
KEN,angularjs,154
KEN,apache-spark,1
KEN,asp.net,218
KEN,assembly,4
KEN,awk,3
KEN,bash,24
KEN,blackberry,16
KEN,c,53
KEN,c#,644
KEN,c++,105
KEN,cassandra,14
KEN,clojure,14
KEN,cocoa,1
KEN,coffeescript,8
KEN,common-lisp,5
KEN,crystal-reports,32
KEN,css,378
KEN,d3.js,5
KEN,dart,7
KEN,delphi,21
KEN,django,688
KEN,erlang,3
KEN,flash,6
KEN,flex,12
KEN,fortran,4
KEN,go,54
KEN,grails,14
KEN,groovy,3
KEN,gruntjs,3
KEN,haskell,3
KEN,html,587
KEN,ios,34
KEN,iphone,12
KEN,java,1379
KEN,javascript,1055
KEN,jquery,822
KEN,json,228
KEN,jython,1
KEN,latex,2
KEN,lisp,5
KEN,lua,7
KEN,magento,5
KEN,mapreduce,2
KEN,matlab,20
KEN,mongodb,50
KEN,mono,1
KEN,ms-access,17
KEN,mysql,787
KEN,node.js,84
KEN,nosql,5
KEN,objective-c,5
KEN,opencv,10
KEN,opengl,3
KEN,perl,19
KEN,php,1928
KEN,postgresql,97
KEN,powershell,11
KEN,python,859
KEN,qt,63
KEN,r,197
KEN,redis,9
KEN,ruby,115
KEN,ruby-on-rails,167
KEN,sass,4
KEN,scala,68
KEN,scheme,2
KEN,silverlight,7
KEN,sql,333
KEN,sql-server,106
KEN,sqlite,73
KEN,svg,4
KEN,swift,12
KEN,tsql,15
KEN,typescript,12
KEN,vb.net,98
KEN,vb6,23
KEN,vba,3
KEN,vbscript,9
KEN,winapi,6
KEN,wpf,37
KEN,xaml,13
KEN,xml,87
KEN,xna,1
KEN,xpath,4
KEN,xslt,5
KGZ,actionscript-3,4
KGZ,android,198
KGZ,angularjs,88
KGZ,apache-spark,3
KGZ,asp.net,21
KGZ,assembly,5
KGZ,awk,1
KGZ,bash,10
KGZ,c,13
KGZ,c#,144
KGZ,c++,82
KGZ,cassandra,4
KGZ,cocoa,2
KGZ,coffeescript,3
KGZ,crystal-reports,1
KGZ,css,95
KGZ,django,148
KGZ,elisp,1
KGZ,erlang,3
KGZ,f#,3
KGZ,flash,8
KGZ,flex,1
KGZ,go,2
KGZ,grails,1
KGZ,gruntjs,1
KGZ,haskell,4
KGZ,html,82
KGZ,ios,38
KGZ,iphone,13
KGZ,java,440
KGZ,javascript,231
KGZ,jquery,87
KGZ,json,49
KGZ,latex,1
KGZ,magento,13
KGZ,mapreduce,2
KGZ,matlab,1
KGZ,mongodb,27
KGZ,ms-access,1
KGZ,mysql,171
KGZ,node.js,61
KGZ,nosql,2
KGZ,objective-c,12
KGZ,opengl,2
KGZ,php,511
KGZ,postgresql,13
KGZ,powershell,4
KGZ,python,151
KGZ,qt,2
KGZ,r,5
KGZ,redis,2
KGZ,ruby,119
KGZ,ruby-on-rails,301
KGZ,sass,3
KGZ,scala,3
KGZ,silverlight,3
KGZ,sql,142
KGZ,sql-server,53
KGZ,sqlite,8
KGZ,svg,2
KGZ,swift,20
KGZ,tsql,32
KGZ,vb.net,3
KGZ,vba,1
KGZ,winapi,2
KGZ,wpf,2
KGZ,xaml,1
KGZ,xml,13
KGZ,xpath,1
KGZ,xslt,1
KHM,actionscript-3,6
KHM,android,365
KHM,angularjs,88
KHM,apache-spark,1
KHM,asp.net,104
KHM,awk,2
KHM,bash,13
KHM,blackberry,3
KHM,c,11
KHM,c#,158
KHM,c++,20
KHM,cocoa,1
KHM,coffeescript,1
KHM,crystal-reports,6
KHM,css,231
KHM,dart,15
KHM,django,26
KHM,erlang,3
KHM,flash,3
KHM,flex,28
KHM,go,11
KHM,grails,1
KHM,groovy,1
KHM,haskell,1
KHM,html,307
KHM,ios,131
KHM,iphone,30
KHM,java,2615
KHM,javascript,618
KHM,jquery,374
KHM,json,270
KHM,jython,2
KHM,magento,8
KHM,mapreduce,5
KHM,matlab,3
KHM,mongodb,34
KHM,mono,2
KHM,ms-access,9
KHM,mysql,262
KHM,node.js,45
KHM,nosql,1
KHM,objective-c,55
KHM,opencv,1
KHM,perl,3
KHM,php,747
KHM,postgresql,53
KHM,powershell,3
KHM,python,191
KHM,qt,1
KHM,r,3
KHM,redis,3
KHM,ruby,87
KHM,ruby-on-rails,151
KHM,sass,3
KHM,scala,2
KHM,smalltalk,1
KHM,sql,111
KHM,sql-server,49
KHM,sqlite,16
KHM,svg,6
KHM,swift,16
KHM,tsql,6
KHM,typescript,5
KHM,vb.net,108
KHM,vb6,2
KHM,vba,6
KHM,winapi,2
KHM,wpf,8
KHM,xml,64
KHM,xpath,4
KHM,xslt,1
KOR,actionscript-3,212
KOR,android,2884
KOR,angularjs,195
KOR,apache-spark,52
KOR,asp.net,295
KOR,assembly,88
KOR,awk,39
KOR,bash,184
KOR,blackberry,2
KOR,c,746
KOR,c#,1349
KOR,c++,1243
KOR,cassandra,9
KOR,clojure,18
KOR,cocoa,153
KOR,coffeescript,15
KOR,common-lisp,14
KOR,crystal-reports,1
KOR,css,570
KOR,cuda,18
KOR,cython,6
KOR,d,2
KOR,d3.js,37
KOR,dart,27
KOR,delphi,14
KOR,django,537
KOR,elisp,19
KOR,erlang,21
KOR,f#,1
KOR,flash,127
KOR,flex,35
KOR,fortran,11
KOR,go,45
KOR,grails,1
KOR,groovy,15
KOR,gruntjs,13
KOR,haskell,37
KOR,html,896
KOR,ios,1623
KOR,iphone,966
KOR,java,2181
KOR,javascript,2271
KOR,jquery,1047
KOR,json,366
KOR,julia-lang,1
KOR,jython,13
KOR,latex,9
KOR,lisp,16
KOR,lua,30
KOR,magento,13
KOR,mapreduce,31
KOR,matlab,133
KOR,mongodb,173
KOR,mono,8
KOR,ms-access,14
KOR,mysql,856
KOR,node.js,478
KOR,nosql,9
KOR,objective-c,989
KOR,opencv,142
KOR,opengl,72
KOR,perl,40
KOR,php,952
KOR,postgresql,80
KOR,powershell,10
KOR,python,4935
KOR,qt,77
KOR,r,144
KOR,redis,40
KOR,ruby,778
KOR,ruby-on-rails,385
KOR,rust,11
KOR,sass,5
KOR,scala,153
KOR,scheme,14
KOR,silverlight,30
KOR,smalltalk,15
KOR,sql,402
KOR,sql-server,114
KOR,sqlite,104
KOR,svg,23
KOR,swift,364
KOR,tcl,5
KOR,tsql,15
KOR,typescript,18
KOR,vb.net,46
KOR,vb6,5
KOR,vba,24
KOR,vbscript,5
KOR,winapi,125
KOR,wolfram-mathematica,4
KOR,wpf,208
KOR,xaml,49
KOR,xml,291
KOR,xna,5
KOR,xpath,65
KOR,xslt,8
KWT,actionscript-3,2
KWT,android,249
KWT,angularjs,137
KWT,asp.net,191
KWT,assembly,3
KWT,awk,3
KWT,bash,25
KWT,c,26
KWT,c#,244
KWT,c++,68
KWT,clojure,1
KWT,crystal-reports,8
KWT,css,125
KWT,cython,1
KWT,d3.js,2
KWT,django,1374
KWT,flash,3
KWT,go,1
KWT,groovy,1
KWT,html,226
KWT,ios,248
KWT,iphone,128
KWT,java,124
KWT,javascript,323
KWT,jquery,263
KWT,json,74
KWT,jython,2
KWT,latex,1
KWT,lua,3
KWT,magento,3
KWT,matlab,1
KWT,mongodb,24
KWT,ms-access,8
KWT,mysql,281
KWT,node.js,14
KWT,nosql,5
KWT,objective-c,188
KWT,opencv,3
KWT,opengl,8
KWT,perl,5
KWT,php,376
KWT,postgresql,52
KWT,powershell,4
KWT,python,2388
KWT,r,2
KWT,redis,1
KWT,ruby,44
KWT,ruby-on-rails,66
KWT,sass,3
KWT,silverlight,23
KWT,sql,189
KWT,sql-server,105
KWT,sqlite,22
KWT,svg,2
KWT,swift,101
KWT,tcl,3
KWT,tsql,21
KWT,typescript,1
KWT,vb.net,40
KWT,vb6,1
KWT,vba,13
KWT,winapi,1
KWT,wpf,9
KWT,xaml,13
KWT,xml,43
KWT,xna,4
KWT,xpath,4
KWT,xslt,1
KAZ,actionscript-3,22
KAZ,android,403
KAZ,angularjs,185
KAZ,apache-spark,4
KAZ,asp.net,116
KAZ,bash,26
KAZ,blackberry,2
KAZ,c,31
KAZ,c#,645
KAZ,c++,131
KAZ,cassandra,6
KAZ,clojure,15
KAZ,cocoa,11
KAZ,coffeescript,1
KAZ,common-lisp,1
KAZ,css,252
KAZ,cuda,2
KAZ,d3.js,3
KAZ,delphi,13
KAZ,django,40
KAZ,erlang,2
KAZ,f#,1
KAZ,flash,16
KAZ,flex,3
KAZ,go,6
KAZ,grails,11
KAZ,groovy,10
KAZ,gruntjs,7
KAZ,haskell,9
KAZ,html,345
KAZ,ios,349
KAZ,iphone,57
KAZ,java,1299
KAZ,javascript,1036
KAZ,jquery,530
KAZ,json,168
KAZ,latex,4
KAZ,lisp,2
KAZ,lua,1
KAZ,magento,2
KAZ,mapreduce,1
KAZ,matlab,52
KAZ,mongodb,72
KAZ,mono,1
KAZ,ms-access,1
KAZ,mysql,147
KAZ,node.js,167
KAZ,nosql,10
KAZ,objective-c,143
KAZ,opencv,11
KAZ,opengl,5
KAZ,pascal,1
KAZ,perl,9
KAZ,php,408
KAZ,postgresql,41
KAZ,powershell,9
KAZ,python,214
KAZ,qt,44
KAZ,r,34
KAZ,redis,9
KAZ,ruby,150
KAZ,ruby-on-rails,159
KAZ,rust,9
KAZ,sass,4
KAZ,scala,60
KAZ,scheme,1
KAZ,silverlight,11
KAZ,sql,124
KAZ,sql-server,20
KAZ,sqlite,21
KAZ,svg,5
KAZ,swift,176
KAZ,tsql,3
KAZ,typescript,6
KAZ,vb.net,14
KAZ,vb6,2
KAZ,vba,5
KAZ,vbscript,1
KAZ,winapi,6
KAZ,wpf,99
KAZ,xaml,16
KAZ,xml,99
KAZ,xpath,16
KAZ,xslt,12
LBN,actionscript-3,61
LBN,android,1846
LBN,angularjs,138
LBN,apache-spark,1
LBN,asp.net,883
LBN,assembly,4
LBN,awk,5
LBN,bash,21
LBN,blackberry,116
LBN,c,161
LBN,c#,2421
LBN,c++,282
LBN,cassandra,1
LBN,cocoa,16
LBN,coffeescript,8
LBN,crystal-reports,41
LBN,css,839
LBN,cuda,21
LBN,cython,2
LBN,d3.js,1
LBN,delphi,26
LBN,django,97
LBN,flash,66
LBN,flex,9
LBN,go,13
LBN,grails,40
LBN,groovy,21
LBN,gruntjs,3
LBN,haskell,3
LBN,html,1078
LBN,ios,940
LBN,iphone,363
LBN,java,1153
LBN,javascript,1592
LBN,jquery,1259
LBN,json,214
LBN,latex,1
LBN,lisp,1
LBN,lua,3
LBN,magento,12
LBN,mapreduce,3
LBN,matlab,39
LBN,mongodb,32
LBN,mono,4
LBN,ms-access,253
LBN,mysql,565
LBN,node.js,44
LBN,nosql,2
LBN,objective-c,594
LBN,opencv,38
LBN,opengl,3
LBN,perl,35
LBN,php,1255
LBN,postgresql,32
LBN,powershell,5
LBN,python,385
LBN,qt,16
LBN,r,8
LBN,redis,9
LBN,ruby,205
LBN,ruby-on-rails,316
LBN,sass,9
LBN,scheme,1
LBN,silverlight,40
LBN,smalltalk,2
LBN,sql,645
LBN,sql-server,376
LBN,sqlite,80
LBN,svg,10
LBN,swift,125
LBN,tcl,1
LBN,tsql,54
LBN,typescript,6
LBN,vb.net,369
LBN,vb6,9
LBN,vba,86
LBN,vbscript,10
LBN,winapi,10
LBN,wpf,92
LBN,xaml,43
LBN,xml,144
LBN,xna,11
LBN,xpath,9
LBN,xslt,5
LKA,actionscript-3,45
LKA,android,5093
LKA,angularjs,1913
LKA,apache-spark,35
